,formula,Number of Atoms,Density (g cm-3),Volume (Å3),the total atomic mass (amu),Bulk modulus (GPa),Shear modulus (GPa),Sound velocity of the transverse wave (m s-1),Sound velocity of the longitude wave (m s-1),Poisson ratio,Acoustic Debye Temperature (K),Kappa_cal (W m-1 K-1)
mp-1239055,Li4H8Br4O20,36,2.00286047456903,559.99615001,675.424,18.881640283701618,6.413736950862889,1789.4939069760326,3700.95322010235,0.3474340279092632,72.64670980950547,0.1193081873888212
mp-1202472,Zn8Si4H4O20,36,3.36496609620798,473.56703911,959.628,64.20537858675826,25.59532724310761,2757.972915044802,5405.77733787288,0.3240560310799699,118.0311064746874,0.8266507579549949
mp-16991,Rb4Mo4As4O24,36,3.781928164303874,618.79699028,1409.296,43.58484572901423,20.91138671307314,2351.4447505799158,4347.05575614546,0.2931830745957975,91.68534579183166,0.7666747864705633
mp-23583,Cs8Bi2Sb2Cl24,36,3.3396840041728133,1280.65143307,2575.592,11.0142516328944,4.48749280338018,1159.175502350355,2256.0088529877453,0.3206449566092207,35.59145169190792,0.0868881785403832
mp-1246391,Pb16C4N16,36,8.257352711491908,721.42782722,3587.356,48.19337402053342,20.162104705527117,1562.598902650445,3015.300962883799,0.3164213410746164,58.061061791978986,0.4471839135655615
mp-32352,Li2Ni2P8O24,36,2.6017390325952974,487.01298947,763.036,36.05464126389549,19.484918821672565,2736.638510427638,4882.979403521512,0.2710329554570511,115.25655294738964,0.867373273406279
mp-780326,Ni4I8O24,36,4.911894674748184,552.40415885,1633.98,16.914079119514906,10.906128548658202,1490.084109378789,2530.6049455521547,0.2346370405403412,59.91856594042433,0.3278045338647403
mp-2714132,Na2Ca2Ga2S6O24,36,2.693570506242493,519.05833636,841.948,47.93947446411467,20.99701227739991,2791.99461990544,5309.556275878887,0.3089043159816027,115.66180136608794,0.7830799178076091
mp-1210806,Na2In2H12Se4O16,36,2.516239160781111,567.24594858,859.536,17.749350381472468,7.761857288355007,1756.3330272460462,3341.685381857858,0.309165654700796,70.63908462550539,0.1872549653353233
mp-1225006,Ho2P4H10O20,36,2.9409096084748274,442.57991089,783.816,34.316493965837545,16.648125174470106,2379.2595882480277,4383.663034563205,0.2911982658091558,103.70933753534244,0.5587227925929653
mp-26783,Li2Mn2P8O24,36,2.4155798520163603,519.38244275,755.526,28.233945379493097,17.536372312249615,2694.3820675877632,4622.538399556317,0.2427130339333828,110.69696111612885,0.9008538841753936
mp-1195769,Na4In12S20,36,4.402250415783652,796.32137653,2111.076,40.06348749914863,20.82982641731497,2175.2313502491147,3925.4968287128,0.2784379831695126,77.83286670723054,0.8348483192971937
mp-738615,Hg4H12C4S4O12,36,4.012813848450002,489.44337861,1182.748,25.09685727709476,9.176179955167733,1512.190321781554,3050.1047061673057,0.3370451137087609,64.11850996789192,0.14953110167453
mp-1209497,Rb8Si8Se20,36,3.514242662938228,1175.47564916,2487.632,17.20816108198852,10.655259934422158,1741.2701334409,2989.880726498552,0.2433693672220158,54.49209635953657,0.4630598121597091
mp-554334,K4V4S4O24,36,2.6774608181359127,541.06543459,872.396,31.32093427680621,18.621218115991148,2637.1964443646366,4579.4183649956285,0.2519023841999537,106.99491201602686,0.909658662096206
mp-1219550,Sb4H4C8O20,36,3.3805450183343213,445.60170354,907.14,38.11069069097295,16.749234781858462,2225.8921777667724,4228.434985070028,0.308333829013301,97.014689997327,0.4750311359165398
mp-1203584,Ba8Ga4Bi4Se20,36,5.585732448542663,1127.50731011,3792.628,28.812149069153783,16.96584111752471,1742.800328059427,3034.464114259714,0.2538858947076353,55.37066380563641,0.6930254242472801
mp-28372,Au4Se4Cl28,36,3.3533165249966213,1038.14303224,2096.3920000000003,4.257647501318607,1.7902393171465778,730.6649434813099,1407.6615017834838,0.31560630027782,24.04483360136776,0.0210752818292768
mp-1202654,Na4Cr4N4O24,36,2.024612282907616,606.90201889,739.948,20.950155835461672,10.98554963593882,2329.3779585637244,4193.137977514838,0.2768253883176667,91.2294467425154,0.4344355381092294
mp-18619,Na8Ge8Se20,36,3.892703422560572,1000.02303526,2344.24,17.533186031222492,12.175753007278528,1768.5700100090492,2945.2620812701102,0.2180464408352172,58.24322744785952,0.5674648362742822
mp-759184,Li12V4F20,36,2.5859319172575552,428.33249045,667.02,53.65473557991622,18.707779710095934,2689.692180504003,5513.132434298332,0.343817224267305,119.3380689434803,0.4923140395033215
mp-554329,Rb2V2H12S2O18,36,2.5728128610162027,411.15878363,637.028,30.17360025363972,13.363579422818562,2279.068090399789,4318.95815052753,0.3070415485102371,102.01512183831548,0.3809033105430849
mp-768813,Rb16Si4O16,36,4.052195907052473,711.33225574,1735.816,37.361386200333,19.630492659621925,2201.001724167046,3959.702764949194,0.2764429491509699,81.75428339911703,0.774977949997887
mp-1195032,Bi4Te4N4O24,36,5.934259368084166,499.86526353,1786.3239999999998,36.95472609520724,20.923932280412064,1877.752681575018,3305.847275715428,0.261845751594626,78.31336855766757,0.6754959721616522
mp-695911,Mn4Tl4H8O4F16,36,4.815607277852309,487.35590568,1413.312,31.60879601781029,10.894328107395122,1504.0930149303194,3095.192700843931,0.3454277198024895,63.93761276746058,0.165255023649106
mp-29555,Mo12Br24,36,4.635330265877366,1099.441328,3068.976,13.031718149574504,7.461439850546221,1268.7351723190288,2226.576131195611,0.2596009771703835,40.67672402712495,0.21402027298589
mp-1203585,Na6V2I2O26,36,2.8050349648032475,538.48583817,909.606,33.48081406624243,18.064003261370708,2537.6858725279885,4530.1695806704765,0.2713541673884777,103.36139963628112,0.7697683658641965
mp-28475,H8Pb12O16,36,7.4357274233660355,614.2416003,2750.448,60.83220426841746,20.19903003241613,1648.1757761931951,3435.55636618984,0.3505219716395721,64.90601472255271,0.3480604789935871
mp-1222582,Li16Ge4S16,36,2.223546933236942,683.07868825,914.656,30.406248936330336,15.091176443984777,2605.1839749732862,4766.96671634389,0.2870681873026043,98.2119866202285,0.6562068758921635
mp-866711,Fe4S4Cl28,36,2.1435007292677355,1041.45273615,1344.324,3.5919913592850747,1.8143989910695963,920.035489262292,1674.6282388136997,0.2838349609097954,30.12314754579969,0.0326550939989116
mp-1203184,V4P4O28,36,2.398115621320517,537.09002766,775.6360000000001,17.072441465090332,11.418632297955762,2182.086613273323,3669.846892775501,0.2265476676468517,88.49012525259556,0.5154052823790571
mp-690824,Sr2H12C8O14,36,2.220146244156993,379.52176568,507.41,28.17789165705784,10.288859779569968,2152.7462073565302,4344.07599056579,0.3372402751105117,99.35803392851508,0.2189586553362199
mp-774233,Co4I8O24,36,4.956739235325954,547.72806719,1634.94,26.503370070681186,11.768229678822475,1540.8399564715062,2917.6223576701564,0.3066097111391468,62.67903737431706,0.2502100696935346
mp-818675,Nd2Fe2C12N12O8,36,1.8063769472967235,772.54812217,840.378,9.337544091280057,5.0040498518692464,1664.3958440452775,2977.050438587058,0.2726581141852821,60.11674376315895,0.1566663656660804
mp-1194546,Cs4Cu6Sn2F24,36,4.199249744336957,635.19277831,1606.268,26.37296928676482,10.072236299829193,1548.734955961393,3078.7183863395467,0.3306070115815538,60.15191225013065,0.1922935008992478
mp-1213821,Cs8Tl4H4Cl20,36,3.4619766042902933,1244.17743888,2593.864,13.607895635901226,6.641323843050529,1385.0494034288504,2547.251092279514,0.2901193825302673,42.77130940775505,0.1842648795389855
mp-1203298,Ba8In4Sb4Te20,36,5.647336044116903,1351.70935432,4596.928,36.6463333723862,16.066681330205935,1686.7133191975386,3206.6293939953853,0.3087386083033404,50.78689958982214,0.4985586774729605
mp-1198672,Os4Se4S12Cl16,36,3.306837276372204,1018.78628934,2028.788,5.92779682217324,5.332767775580793,1269.9011711466217,1985.645146232758,0.153958431172068,41.28464213868496,0.2249885687568424
mp-2712801,Na2Y2Sn2P4S2O24,36,3.135133280912481,547.25976892,1033.214,43.400506955225154,19.21933579460262,2475.9460835060136,4692.229606642567,0.307061715905904,100.75228535562933,0.6545661425178751
mp-849343,Li2Mn2P8O24,36,2.7761070424791163,451.93133586,755.526,45.05034142545427,22.08436814062913,2820.4888365266297,5180.227773139796,0.2893187296973744,122.05949597249696,0.89438531222481
mp-1041349,Ba4Bi4F28,36,5.115112705493261,622.39360123,1917.172,29.26115250425556,15.125356506252423,1719.5911694898398,3108.5668345804447,0.2795326379411433,66.80601011529991,0.4388289833583873
mp-568863,Li4Eu8C4Br12N8,36,5.023300379019076,780.95848231,2362.424,32.30714367066086,17.14913427634989,1847.6790142810123,3314.113452144994,0.2744930837372123,66.51120867008615,0.5924242845597234
mp-1173576,Na2Mg2Fe2S6O24,36,2.7265305149426573,476.66608872,782.646,47.01874286499319,23.22962806980099,2918.878024595166,5348.335945430157,0.2879035796988883,124.071676282033,0.9990662468907492
mp-24290,H4S28N4,36,1.662868999380274,956.56022293,957.88,2.4017199763536503,0.9507330175668098,756.1366168909047,1485.47853075096,0.3251448939211655,25.603052025850328,0.0105609074252226
mp-16847,K12Na8Sn4P12,36,2.4337531502474965,1023.21077391,1499.624,22.310286088559167,10.727269866124834,2099.453885578708,3878.655864292122,0.2927981888531027,69.22211951230891,0.4161705710148921
mp-541694,K8Na12Si4P12,36,1.9136545409825991,930.83428205,1072.696,23.70957155203961,12.954817156686705,2601.859695971253,4627.73313944032,0.2688937974407182,88.27595333034394,0.6880017187983853
mp-30099,Pd12S12Cl12,36,4.192985932107717,826.63075954,2087.256,15.210131170107848,9.462104332224047,1502.2152398668254,2576.118265591613,0.2423758759513933,52.85876292658568,0.3168921705776744
mp-1080373,Ce12Se24,36,3.1114772346392487,1908.72162147,3576.432,35.731253579015295,16.87894228561295,2329.1062468823875,4326.277334502428,0.2959388905729276,62.40797071965995,0.8778899769724262
mp-1213772,Cs8Tm4Cl20O4,36,3.196983210040072,1304.80033887,2512.032,15.840970145238542,5.31436610386269,1289.3046737423183,2677.9438342358417,0.3491302035633335,39.49001644438288,0.0931391200045127
mp-1194871,Sr4Co4As4H4O20,36,4.5380948071668055,442.73052694,1209.912,83.51747727774874,32.87205599619677,2691.3901069863887,5297.334304258126,0.3260274390123714,117.82641565795574,0.9991400187688844
mp-1203015,Ta6Br30,36,4.779159407263143,1210.14459575,3482.808,4.057137651290106,1.5099322541165066,562.0862647280068,1127.0215086273795,0.334453531670806,17.61917754296755,0.0126091066697741
mp-776597,Na2Cu2P8O24,36,2.7016451940959323,494.69838036,804.84,29.51361719320253,15.412814324249153,2388.508641738251,4304.758318687745,0.2776007100340653,100.15111720597451,0.5813944107501566
mp-1182544,Co4Br12N20,36,2.159451566198455,1134.0321085,1474.72,14.263459476329636,4.5964436658279775,1458.9460649489424,3072.9728322563137,0.3545024714899356,46.85888228880103,0.0832108452057091
mp-863432,Co4I8O24,36,5.05331031979321,537.2607319,1634.94,23.05438968404373,14.385955706359873,1687.2575300548726,2891.023877119198,0.2417216084319693,68.5344423686964,0.470128634094045
mp-867606,Li2Ni2P8O24,36,2.6077359944859486,485.89301477,763.036,36.0065856334141,19.1159196734748,2707.483307003032,4856.084673493788,0.2744623674253526,114.1637536676418,0.82622816481729
mp-768372,Sb12Br12O12,36,4.846682119763498,894.91248917,2611.956,12.643697973690124,9.775519402306006,1420.1939321266527,2301.738561841249,0.192636343643493,48.40074072514073,0.3884010925819599
mp-616140,Cs20Si4As12,36,4.2808117241485135,1423.44588176,3669.508,14.30904209705981,9.882781330892804,1519.4154192583355,2533.92274581845,0.2192918400383007,44.488663820772985,0.4428953591467129
mp-1194731,Cs4Ba8Sn4S16Cl4,36,3.9477142275153936,1160.94406183,2759.928,27.05634302657796,11.1781763626337,1682.722978385643,3260.227290356181,0.3184323557639788,53.36919218524174,0.3086777102961905
mp-1359489,Bi12O24,36,6.671076043195629,719.81683442,2891.736,44.30989354877583,17.478066646188616,1618.6343401400784,3183.613316101609,0.3256931545002442,60.26079769917662,0.3765723094174956
mp-19300,La8Mo4O24,36,5.660366351578925,551.23627616,1878.984,114.63477864639464,38.1036197206917,2594.5428449060987,5406.266768705263,0.3503815725975968,105.92566395993228,0.998114938403502
mp-1208219,Tl12Sn4I20,36,6.111699013909537,1485.0068627,5465.516,7.944239141504751,2.676044517060024,661.7069373598096,1372.4610930283195,0.3485758488292625,19.41050910647939,0.0252444654395347
mp-1178463,Cs16Si4O16,36,4.847621050011593,854.60949601,2494.808,24.923652676845567,11.27024012742151,1524.7626789258318,2870.7642979792213,0.3035201676283418,53.45580988849278,0.2803837015989644
mp-698267,Co6H6C6O18,36,2.4386923194241827,490.06097573,719.6940000000001,36.090593810552974,10.70328119629365,2094.980391511483,4544.346173128564,0.3650564123286416,89.12782041508865,0.1918717367366871
mp-705094,Co8As8O20,36,4.847725625276132,476.4223694,1390.82,93.61635825463632,26.273525455762154,2328.0385101693105,5151.480265981856,0.3716789706929583,100.06959853474306,0.4877423568562389
mp-557272,Al4S8N8Cl16,36,1.869850243765528,926.93598877,1043.752,5.790692177312169,3.0843947501423434,1284.3446026653614,2301.3611014729217,0.2738323456955794,43.662406447625386,0.0786937345738564
mp-675275,Tl12Cu6F18,36,6.392076484892839,825.04066215,3175.836,13.29163933888352,4.623522980398026,850.4827879883376,1744.6549805659777,0.3441454506000102,30.329337750106777,0.0477454857526242
mp-1179474,Se8N4O24,36,2.5025313727313945,711.12584854,1071.684,5.135164511657932,4.608462935496575,1357.0263609239985,2123.051763774458,0.1546063036839214,49.737074090886,0.1839379754622322
mp-1045729,Mg2Cu2P8O24,36,3.0434518283515337,440.57435349,807.47,59.75194517133863,25.62793295561089,2901.840739239492,5555.2250537389855,0.3123721575381155,127.0208313388324,0.9197736685177588
mp-1199352,Sb4Xe4F28,36,4.044499096014827,633.99477604,1544.1560000000002,14.644432300028203,3.936815362038849,986.5978211578796,2217.8054179197493,0.3766407103722066,38.58181932495492,0.0324816077677722
mp-601867,Ba12Sn8P16,36,4.531618994457562,1133.47560357,3093.188,37.80031820293246,19.704641536677567,2085.2473362478663,3760.2041418581102,0.277943503797446,66.32555518767207,0.8539059372144104
mp-26155,Li2Mn2P8O24,36,2.7770217563801145,451.78247571,755.526,48.44183646209737,23.629210235561303,2916.990146354934,5365.530491290128,0.2902170745352919,126.2637026790947,0.98449090386102
mp-849303,Li2Mn2P8O24,36,2.562785011817267,489.54936072,755.526,29.893392790197343,15.354781942869518,2447.742558648105,4433.171371181492,0.2807189830360473,103.03282688765842,0.5815772508834256
mp-942704,Li4Co4H4S4O20,36,3.1706065179975456,374.8773309,715.768,64.10542432536646,27.7320718047544,2957.467521486923,5646.309863227852,0.3109592337603849,136.5900343982714,0.9700586046080752
mp-557449,K4Cr4I4O24,36,3.348903827072904,622.78070314,1255.968,16.370060820422836,10.166900155710463,1742.3802569189147,2989.320450720557,0.2427277193767042,67.3810183550697,0.3587903158322351
mp-680477,Al4Rh2C8Cl14O8,36,1.946907235578452,882.06901248,1034.162,8.848738356066619,4.644980578332413,1544.6117052512077,2779.590531899355,0.2766205904237839,53.40421445521796,0.1381247100498224
mp-541473,Sb4O8F24,36,3.3989659705479456,523.23334709,1070.984,14.000627132704336,8.406142094503068,1572.6242026344007,2723.345994994598,0.2498570214005387,64.50493475285548,0.2444983173895062
mp-1201906,Ba8Ga4Bi4S20,36,4.681937932788277,1012.50769263,2854.728,34.488519069268904,16.13004730651237,1856.115487449752,3458.3007856617005,0.2976926404776716,61.45160296145325,0.5355756182047197
mp-23947,Cs12Mg4H20,36,3.1134136207547285,913.24450185,1712.2400000000002,10.5739940882704,9.683751405994714,1763.6134630745937,2746.521470851011,0.1491880273278745,59.4360954982759,0.555081001876854
mp-1199880,Rb2V2H12Se2O18,36,2.8002801170495726,433.37814618,730.818,28.06929201478013,13.085721877804367,2161.713349037734,4031.6767180935312,0.2982541170651996,94.97316271899048,0.380073949747296
mp-680836,Ta8Te18I8O2,36,6.401787808540099,1242.91033398,4791.614,11.332122888642555,10.69589483041876,1292.5814661935742,1999.4596389334824,0.1410152229828387,39.27735287834341,0.5101886735365693
mp-1200887,Li4Eu8C4I12N8,36,5.454870986445504,890.86524268,2926.424,27.921528125728628,14.847701613933213,1649.8230762582311,2957.678636272889,0.2741503282572157,56.836352536432194,0.4794129926055595
mp-1045680,Ca2Cu2P8O24,36,2.8859648648861835,482.76797422,839.016,47.31740655730852,21.58106278863371,2734.581644963387,5134.81058445021,0.3020488936815788,115.9521225541176,0.8032389661483268
mp-554787,Rb4Mo4I4O24,36,4.360900814976568,615.819189,1617.224,26.133249379353103,17.644997807577692,2011.5123336508568,3374.5422747785783,0.2244253555905328,77.91840436128703,0.7752681577129341
mp-555688,W4S8N12Cl12,36,3.077338541165811,855.50554074,1585.4,8.134527320728981,4.703682786218898,1236.3213658856423,2163.643181369884,0.2576026383683211,43.08436836518257,0.1221109199091888
mp-24426,Hg4H8Se4O20,36,5.193017627992212,462.46729149,1446.244,31.10404029274115,10.7242138863187,1437.053163658054,2956.870734470769,0.3453778589385617,62.16415836415524,0.1527922618371977
mp-1225755,Fe7Si3H8O18,36,3.3059699669585547,387.3807765,771.2189999999999,83.17675701972206,30.468734260579552,3035.8321405609868,6119.471484447931,0.3367740580411044,139.15341725619638,0.9239043729705058
mp-669360,Cd12I24,36,5.347964654523125,1364.56063641,4394.628,6.820772671679352,4.415164337834956,908.6134733538383,1541.482159476718,0.2337855007668171,27.02562215124264,0.1097936746210306
mp-1198206,Re6N6Cl24,36,3.303384170888294,1031.59810845,2052.156,7.353142111741707,2.275653884814011,829.9913431677982,1773.2614972260726,0.3597300359663443,27.53206439127725,0.0217147863737887
mp-571654,Cd12I24,36,5.349584332670826,1364.14749234,4394.628,6.827017545909051,4.448927091111178,911.9428552962823,1544.3543073940846,0.2323146384693137,27.12285235635559,0.1117349097901832
mp-560879,C4S8N12Cl12,36,1.7614612089491108,846.64846333,898.0840000000001,4.8461493085641365,3.6122367997077545,1432.0281809917185,2342.110742502021,0.20147929504945,49.761287376044464,0.1375281117386209
mp-29831,Ta6Cl30,36,3.4694696502876363,1028.70002245,2149.278,4.800142700956838,2.105850027364969,779.0802105836386,1480.8193173784664,0.3086319025933928,25.69319892635953,0.0275754316355199
